side,source_file,source_index,job_title,occupation_name,ability,canonical_competency,coding_status,merge_rationale,evidence
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_9工程_机械设计制造及其自动化-2024培养方案.pdf.txt,,,,团队协作与项目管理能力,工程管理经济质量能力,confirmed,工程管理、经济、市场和质量合规合并,具有良好的团队协作和沟通交流能力，能在机械相关领域进行工程项目管理与协调，能够在多学科背景下的团队合作中承担角色。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_9工程_机械设计制造及其自动化-2024培养方案.pdf.txt,,,,终身学习能力,科研实验创新实践能力,confirmed,科研、实验、创新实践和学习发展合并,具有国际视野和终身学习能力，能够及时了解机械领域的前沿发展现状和趋势，具备不断学习和适应社会发展的能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋生物资源开发基础理论知识,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,能够理解数学、自然科学和工程技术的基础原理和方法，以及海洋资源开发专业知识，并运用于解决复杂工程问题。核心课程包括生物化学、水产资源利用化学等。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发复杂工程问题分析能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,能够合理应用数学、自然科学、工程科学等原理，结合文献检索与分析，识别、表达、解析海洋资源开发利用中的复杂工程问题。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发解决方案设计能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,能够针对海洋资源开发、保护与管理过程中的实际问题，设计满足资源开发应用需求的加工系统和单元设备或工艺流程，并在设计中体现创新意识。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发研究能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,能够基于科学技术原理，对海洋资源开发利用和管理中的复杂问题进行研究，包括调查识别、实验设计、数据收集和处理等。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,现代工具在海洋资源开发中的应用能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,能够针对海洋生物资源开发利用中的复杂工程问题，开发、选择与使用恰当的工具，包括对复杂工程问题的预测与模拟。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发工程与社会环境评价能力,海洋环境监测评价治理能力,confirmed,海洋环境监测、评价与治理合并,能够评价海洋资源开发工程实践对社会、健康、安全、法律及环境的影响，并理解应承担的责任。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发伦理与职业规范意识,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,具有工程报国、工程为民的意识，能够在海洋资源开发过程中理解并遵守相关的职业道德和规范。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发团队协作能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,能够在涉及海洋资源开发及相关学科的团队活动中正确承担个体、团队成员以及负责人的角色。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发沟通表达能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,能够就海洋资源开发相关问题与业界同行及社会公众有效沟通，包括撰写报告、设计文稿、陈述发言等。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发项目管理能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,准确理解并掌握海洋资源开发过程中相关管理原理、商业规则和经济决策方法，并能在多学科环境中应用。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发自主学习与终身学习能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,具有自主学习和终身学习的意识，有不断学习和适应发展的能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋生物资源转化工程能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,核心课程包括海洋生物资源转化工程、海洋生物资源精深加工技术等，培养生物转化工程和精深加工能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋生物资源质量安全控制能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,核心课程包括海洋生物资源产品质量控制，培养质量安全控制相关知识和能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋生物资源加工装备设计与应用能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,核心课程包括海洋生物资源加工装备，培养加工装备的设计与应用能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋生物制品工厂设计能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,必修课程包括海洋生物制品工厂设计，培养工厂设计能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋生物工程应用能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,选修模块包括海洋微生物工程、基因工程、生物分离工程、细胞工程、合成生物学等课程。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源综合利用能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,选修模块包括海洋健康功能材料、功能食品与开发、海洋工程材料、海洋可再生能源利用技术等课程。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发实验与专业技能,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,必修实践包括仪器使用和实验规范、专业实验技能训练、专业单元实验、专业综合实验等。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发实习与实践能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,必修实践包括认知实习、金工实习、生产实习、毕业实习等，培养工程实践能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发创新性实验能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,必修实践包括专业创新性实验，培养创新实验能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋学知识与海洋调查能力,海洋调查观测测绘能力,confirmed,海洋调查、观测、采样和测绘合并,必修课程包括海洋学、海洋学实习，培养海洋调查实践能力。
supply,名称中含海的本科院校_公办院校_中国海洋大学（2024）_7食品_海洋资源开发技术-2024培养方案.pdf.txt,,,,海洋资源开发毕业设计与论文研究能力,海洋科学综合研究能力,confirmed,海洋科学综合研究和实践合并,必修实践包括毕业设计和毕业论文，培养独立研究与设计能力。
